swiss international air lines,7,"""a satisfying experience""", (Switzerland) ,31st January 2022,A330,Solo Leisure,Economy Class,Dubai to Berlin via Zurich,January 2022,4,4,4,2,5,0,4,yes
swiss international air lines,10,"""I will definitely recommend Swiss""", (Switzerland) ,29th January 2022,,Business,Economy Class,Zurich to Montreal,January 2022,5,5,5,5,5,0,5,yes
swiss international air lines,1,"""redundant, repetitive checks in Mumbai""", (Switzerland) ,27th January 2022,,Couple Leisure,Economy Class,Mumbai to Zurich,January 2022,4,2,0,0,1,0,1,
swiss international air lines,1,"""the worst website""", (Switzerland) ,24th January 2022,,Business,Economy Class,Dublin to Zurich,January 2022,3,3,0,0,3,0,2,
swiss international air lines,5,"""My hold luggage did not arrive""", (Switzerland) ,13th January 2022,,Solo Leisure,Economy Class,Chicago to Naples via Zurich,December 2021,3,3,0,0,1,0,1,
swiss international air lines,1,"""no record of my booking""", (Switzerland) ,12th January 2022,,Business,Business Class,Geneva to Bangkok via Zürich,December 2021,1,1,4,3,1,1,1,
swiss international air lines,9,"""Very polite, very professional""", (Switzerland) ,6th January 2022,,Solo Leisure,Economy Class,Los Angeles to Lisbon via Zurich,January 2022,2,4,0,0,4,0,3,yes
swiss international air lines,1,"""I'll never travel with them again""", (Switzerland) ,31st December 2021,,Family Leisure,Economy Class,Dublin to Cairo via Zurich,December 2021,1,1,0,0,1,0,1,
swiss international air lines,1,"""suitcases were delivered to us 3 days later""", (Switzerland) ,1st August 2022,A220-300,Family Leisure,Economy Class,Zürich to Moscow,December 2021,3,1,0,0,1,0,1,
swiss international air lines,1,"""discover my case had not arrived""", (Switzerland) ,21st July 2022,,Solo Leisure,Economy Class,Milan to Geneva via Zurich,June 2022,1,2,1,1,2,1,2,
swiss international air lines,2,"""luggage has been at the Zurich airport for 5 days""", (Switzerland) ,21st July 2022,,Solo Leisure,Economy Class,Zurich to Dubai,July 2022,1,1,1,1,1,1,1,
