tweet_id,twitter_handle,tweet_text,iata_airline,like_count,created_at
1550587036200992769,TomJakeFord,"2 flights out of 4 cancelled and or moved on the same trip, 12 months after cancelling our flight 8 hours before departure @British_Airways  you’re a joke of an airline",BA,2,2022-07-22 21:02:12+00:00
1550451958397472775,HowardKoch_UK,@British_Airways re flight BA1446 to Edinburgh. 30 mins delay? But not updates on your app OR announcement screens! Is the IT work experience on lunch break? 😂😂😂What a joke out national (Spanish owned) airline is.,BA,1,2022-07-22 12:05:27+00:00
1550310950359678977,AlakhJawa,"@British_Airways respected authorities,  does the airline gives any special fares or student discounts on flights?",BA,0,2022-07-22 02:45:08+00:00
1550161261249396738,LittleMissMWO,"@dawei02 @British_Airways Or they cancel your higher cost BA flight, entirely reroute you on their budget codeshare airline, keep the BA fare and expect you to be grateful. If I wanted budget I’d have booked budget!",BA,0,2022-07-21 16:50:19+00:00
1550134736932065280,rasa_bagd,"@British_Airways I lost my wallet on the BA flight, I left it on my seat! Why no one is answering my call or replying. 100% your staff would have found it and no one is even contacting me. Shame really. I can’t even get hold of your customer service. Never again I will fly with your airline.",BA,0,2022-07-21 15:04:56+00:00
1550054292115148802,KeithHuewen,"Quick question, to anyone with cancelled flight experience… Are @British_Airways liable to find us flights (with any airline) close to the timings of the original flights? They cancelled our complicated family agenda yet again and I don’t want vouchers or a refund! #help",BA,13,2022-07-21 09:45:16+00:00
1549790446280400896,Holledge,@HackedOffHugh @British_Airways @British_Airways will always be my airline of last choice.  @Ryanair are not bottom — even if their flights regularly leave late and arrive at 3 or 4am — they've never actually lost my luggage.,BA,0,2022-07-20 16:16:50+00:00
1549742996610072579,TracyHohohoho,"@British_Airways I have never felt so let down by an airline after having not one, but two of my flights cancelled and being forced to rebook onto alternative flights that cause an additional 6 hours sat in @HeathrowAirport, No compensation offered, just a “take it or leave it”",BA,1,2022-07-20 13:08:17+00:00
1549666166355898368,Niharik04915233,"Qatar Airways flying from ZRH to DELi, delayed ZRH to DOH flight by 5 hr, missed DOH to DEL and got 17h later, lost 1 baggage(still unable to trace),lost at least 10 baggage in total by QR578 or QR96. So much for being awarded BEST AIRLINE 5 times, eh? @qatarairways @AAI_Official",QR,0,2022-07-20 08:03:00+00:00
1549359811283849216,TheLadyBird10,"My flight in 2020 got cancelled due to covid, got email from @ExpediaUK that I have airline credit, now I’m trying to rebook and I’m being passed from pillar to post because apparently the only way to get my £2032 refund or voucher is to contact @British_Airways",BA,2,2022-07-19 11:45:39+00:00
1549040072896483328,SouthAfricanASP,"@British_Airways flights still announcing that Cape Town is experiencing drought. &gt;2 years outdated. Dams currently 75% full

Just like continued requirement for #COVID19 declaration forms, airlines &amp; governments seemingly don't communicate or update guidance @WesternCapeGov",BA,0,2022-07-18 14:35:07+00:00
1548992129304862722,sreekanthi9,@British_Airways no response on my tweet or the dm’s. This shows how much you care for the people and your airlines. Please don’t ever take BA flights even if they offer you free tickets. Pathetic airlines ever 👏👏,BA,0,2022-07-18 11:24:37+00:00
1548941184457998336,MarkBarry67,"@blimey_riley @joannaccherry @CHRISTINAMCLAR1 @British_Airways @easyJet It proves that BA has a policy of cancelling short haul/domestic flights first. It says it in the report, if you can read more than one sentence. 
So, as for talking shite, you just came in with mo knowledge of BA or airlines other than ""i took a flight once""",BA,2,2022-07-18 08:02:10+00:00
1548683280567902209,10josalu,"@British_Airways We’ve had to book with an alternative airline, having had our flight cancelled. We can’t get through to you as you don’t pick up, cut us off or tell us that your systems are down. We’ve messaged you on here too, but no reply. We’re now £440 out of pocket, what do you suggest?",BA,0,2022-07-17 14:57:21+00:00
1548249708228792322,bryan_sweetland,How bad does service have to get before the @British_Airways Chief Executive is sacked? It’s now impossible to contact this airline by phone or change cancelled flights online. What ever happened to ‘The worlds favourite airline’. It’s now nothing more than a national  disgrace! https://t.co/mJWMO01txJ,BA,3,2022-07-16 10:14:30+00:00
1548091659929300993,SnowB33,"@British_Airways Joke not a member of staff on customer service desks anywhere or flight connection desk, for the national airline carrier a complete disgrace, appalling service too, a bottle of water and sugar calorie laden give me diabetes bar for breakfast couldn’t even purchase a coffee",BA,0,2022-07-15 23:46:28+00:00
1548029776199180288,kevingreenwnc,How about having some staff available @British_Airways to talk to customers when you cancel flights at short notice or even an email that doesn’t bounce back…worlds favourite airline a total #joke https://t.co/CIyEYNZicH,BA,2,2022-07-15 19:40:34+00:00
1547969330914082821,gnuseibeh,"But there’s something about @British_Airways amazing crew that no airline can match…short haul flight, long delay because Heathrow runway melted or something, and BA promised to make it up for me in the air and they did! https://t.co/jcCeiriq82",BA,5,2022-07-15 15:40:23+00:00
1547893726126567425,Adam_Hask,"@British_Airways Your website says Future Travel Vouchers can be used with Partner Airlines, but doesn’t specifically state if the flight with a partner airlines needs to be a codeshare flight, or if it is any flight with the partner airline. Can you confirm?",BA,0,2022-07-15 10:39:57+00:00
1547588339741601794,DavidSteensma,"@DrChrisHourigan @British_Airways It's every airline these days - my last hold with American Airlines was 3 hours 43 minutes, Jet Blue was over 4 hours and Delta 3 hours and change.  I understand they can't rehire or train flight crew overnight, but no excuse for crap customer service.",BA,4,2022-07-14 14:26:27+00:00
1547489434437836800,SimonCalder,"@iver_martin @British_Airways @Flight_Refunds Sounds odd: an airline that cancels a flight must provide a hotel and meals until it or another carrier can get you to your destination.
Passengers should never be out of pocket.
If the cancellation is the airline's fault it must pay £220-£520 compensation
https://t.co/u8PoH1ZCU3",BA,22,2022-07-14 07:53:26+00:00
1547474307672047616,ameen_atp,"@qatarairways I made the booking through Qatar Airways from doha to bangalore, I have few queries related to flight operating and baggage.

Q1. Its mentioned in the ticket that flight operated by ""Indigo"", service is through Qatar airlines or Indigo?
1/2",QR,0,2022-07-14 06:53:20+00:00
1547449290792001537,Scalper_Trader,"@British_Airways trending. As well as seemingly losing/delaying many customer's luggage, canceling flights, not answering tweets, emails or telephones, they are just a shit tin pot company masquerading as an airline. Terrible how they treat their customers, truly appalling.",BA,0,2022-07-14 05:13:55+00:00
1547290208411983874,ElGranto,"@bilibistrok @British_Airways Fantastic news! Do you know if the airline, or if you have travel insurance, covers any compensation for the days between your flight and receiving your luggage?",BA,0,2022-07-13 18:41:47+00:00
1547135235233546247,DominicCJones,@Auberon_A @RMU1979 @British_Airways It’s LHR restricting number or flight at last minute as they can’t cope with more than 100k passengers a day. Not all due to airlines.,BA,1,2022-07-13 08:25:59+00:00
1546497037738336256,JoSpadaccino,"Just putting it out there, if there’s anyone else that travelled on @British_Airways flight #2610 #terminal3 to #Naples on 9th July and managed to trace their luggage after it not turning up please let me know! No decent reply from the airline or airport yet.",BA,0,2022-07-11 14:10:00+00:00
1546485447085391872,SarahZItouni18,"@British_Airways You are the worst airline ever. You use ppl money as interest free cash flow, over schedule flights without committing and then cancel last minute. Then you fail to provide customer support or empathy. I’m about to do a 31 hours journey instead of a direct flight",BA,3,2022-07-11 13:23:57+00:00
1546043856977805321,claudiac611,@British_Airways cancelled our flight 24hr before and rebooked us on a different flight. We were downgraded on rebooked flight and they refuse to pay difference in fare or compensation. They sell tickets knowing they will cancel flights. #BA is the Fyre festival of airlines.,BA,1,2022-07-10 08:09:14+00:00
1545713633367293952,jason_parmar,"Genuinely believe @British_Airways have the worst website (defo the worst backend IT infrastructure) out of all European airlines. At this point @Ryanair is kicking their butt.
Cancels 10,000 flights, crashes on options to rebook or refund on mobile and desktop 😂 can’t rebook https://t.co/XrKxyjqSfg",BA,0,2022-07-09 10:17:02+00:00
1545453742694309895,neil_buk,@UKTwinds  @SimonCalder BA @British_Airways just cancelled my flight while I was at the departure gate. They cannot find another BA flight for today or tomorrow. And refuse to book me on an alternative airline. Can I book with another airline and send BA the invoice?,BA,8,2022-07-08 17:04:20+00:00
1545402023318732806,LovlyldyD,@MartinCox0155 @British_Airways @cesthorn 🙄 I get the shortages causing all the issues but the airlines could be more helpful when they have to cancel delay or transfer a flight,BA,0,2022-07-08 13:38:49+00:00
1544741127533875201,PPaulCharles,"If your @British_Airways flight has been cancelled, will you opt for an alternative flight with the airline, if available, or take a refund?",BA,4,2022-07-06 17:52:39+00:00
1544716192195166209,WayneKisbee,"@leilamw3 @SimonCalder @British_Airways Or time to start fining Airlines for not fulfilling their contracts ie selling tickets to flights many months in advance only to cancel.

Kerching!!!",BA,1,2022-07-06 16:13:34+00:00
1544712327399968768,heilpernknee,@British_Airways #BritishAirways sadly you remind me of the collapsing government of Boris. Happy to cancel flights with little or no notice and then equally happy to be uncontactable to sort out the mess. I’m sure I’m one of many loyal customers now booking flights with airlines that care…,BA,12,2022-07-06 15:58:12+00:00
1543884740461207554,Oumou01052214,@British_Airways You are the worst airlines at the moment! Your staff is so rude I have missed my flight despite being at the airport on time for a 7:20 flight. The board was only showing go to gate 5 and never went to Boarding or Flight closing which led me,BA,0,2022-07-04 09:09:40+00:00
1543620450688700417,SollyE21,@EDI_Airport @AerLingus @British_Airways WHAT A DISASTER. Waiting for my carry-on  bag for about 1hr. People missing flights. Not a single airport or airline staff member in sight…anywhere…for the last hour!,BA,0,2022-07-03 15:39:29+00:00
1543617516546805760,Laura_Curtin,"@British_Airways Hi. I haven’t been offered an alternative, there is no option to refund or reschedule? As they are striking there is no alternatives! I will have to book with another airline but because the flight is a week away they are triple the price. Will BA refund me the difference?",BA,0,2022-07-03 15:27:49+00:00
1543136458822885376,JagLilarDig,"@DrJewelKling @JuliaFiles @DrNatStrand @LisaLemond @AmyOxentenkoMD @British_Airways In 2019 I booked a flight with a European budget airline. They had no Miss/Ms option, only Mr or Mrs. I was disgusted because it's insinuating an unmarried woman cannot travel by herself. I don't know if they changed it now but I'll never fly with them again either way.",BA,0,2022-07-02 07:36:16+00:00
1543101554676453377,SilvaTowner,"@crtketamine @terrorcults @SeriouslyYum @MelodramaticEm @Jack_is_safe @DrJewelKling @JuliaFiles @DrNatStrand @LisaLemond @AmyOxentenkoMD @British_Airways To the Queen with the doctorate who started this hijacked thread, Dr. Jewel💎 I’m blown away that this is @British_Airways protocol and probably many others. Men can’t be trusted with _______ (airline tickets or to make flight reservations)",BA,0,2022-07-02 05:17:34+00:00
1542858190500634624,AilsaMahony,@DrJewelKling @JuliaFiles @DrNatStrand @LisaLemond @AmyOxentenkoMD @British_Airways I was seriously refused a flight to Scotland (which I don't even need a passport for as it's British) because my passport says Doctor (they don't write Ms or Mrs on that for some reason) and my ticket said MRS as that was the only option the airline gave me. Beggars belief.,BA,2,2022-07-01 13:10:32+00:00
1542539579621888004,Daniel86361841,@British_Airways Update: our flight out that was cancelled and we got rescheduled to us now also delayed an hour 😂😂😂😂😂 do you guys actually run an airline or is it a circus?! #absoluteclowns #inept #BritishAirways #ba #premiumpricesbudgetservice,BA,0,2022-06-30 16:04:29+00:00
1542537462442082308,dagetz,"Chaos at Heathrow. @British_Airways cancelling loads of flights and their rep shouting at people saying BA will not rebook or help passengers - passengers need to figure out their own alternatives. 

Not what I would have expected from an airline like BA…",BA,4,2022-06-30 15:56:04+00:00
1542520535124389888,WillieHow1,Did any of the Directors who work in airlines or travel industry ever think ‘Cannot wait to go on holiday?’ - seems the whole of the UK did apart from the short sighted idiots who obviously lack business acumen @British_Airways @easyJet @easyJet_press @Flight_Refunds,BA,3,2022-06-30 14:48:48+00:00
1542499172330487808,harrycrac,"@turvster @Flight_Refunds @British_Airways This is becoming the new travel normal sadly. It’s cheaper to pay compensation to those who make a fuss than recruit &amp; pay for staff. The airlines don’t care about missed events, holidays or other stress they cause. Fight back using legal route.",BA,0,2022-06-30 13:23:55+00:00
1542485983622578177,Wozza14,@British_Airways How can a reputable Airline cancel flights which were part of a holiday booking with hotel included but not allow you to change or cancel the flights that’s been cancelled leaving me the customer in limbo. If you let me cancel I will rebook with another airline👎,BA,0,2022-06-30 12:31:31+00:00
1542306209952415745,joshinandita,"@BrendaMaille @British_Airways Such a terrible way to end a memorable trip to Scotland! I am sorry you have to put up with this experience. Hope BA pays for your overnight hotel and meals. Or if they are like other airlines, will blame it on Boston Logan! Have a safe flight home!",BA,3,2022-06-30 00:37:09+00:00
1542001615443460096,itsaidanmcgrath,"@British_Airways Been attempting to call British Airways North American support all day. Haven't gotten through once. 

Is the service down or is it incredibly busy? Issues with my flight in a week. Showing as cancelled by American Airlines, but British Airways shows it as OK.",BA,1,2022-06-29 04:26:48+00:00
1541154627328016384,Janamejay_B,@British_Airways  my wife and many other passengers are currently stranded at London Heathrow because of the delayed flight BA 198. They missed their connection to AA 141 because of the delay. There is no representative of American Airlines or @British_Airways helping them.,BA,3,2022-06-26 20:21:11+00:00
1540683442001690625,deplorabIecunt,"@shayes287 @AmericanAir @British_Airways someone at the airport in scotland had this issue too when i was there a few days ago, the linkage or whatever between american airlines and british airways is sadly not the best :( i think the issue is that it's not recognizing you as being part of the flights even tho u are",BA,0,2022-06-25 13:08:51+00:00
1540511549928148992,Trayset,"@gabrielladriver @British_Airways Invariably when you follow through the skyscanner it offers mixed airlines or the flight is ""unavailable ""🙄",BA,0,2022-06-25 01:45:49+00:00
1540440612293459971,EFtours,@DolphinsMake @British_Airways Hi there- we are sorry our airline partner is experiencing delays. The Group Leader can work directly with the airline or call the on-tour support team and our team will book any accommodations the group may need while waiting for their rebooked flight.,BA,1,2022-06-24 21:03:56+00:00
1540341597719650309,JLGalache,"@Dr_Hannah_Sarge @British_Airways I've been so unhappy with BA in the past that years ago I stopped choosing them whenever possible. And when I have to fly BA, I purchase an American Airlines or Iberia flight code-shared with them.",BA,1,2022-06-24 14:30:29+00:00
1539301979935342592,nirajkanjani,@ixigo @British_Airways I was freaking waiting at the airport for 3 hours for the solution i was ready to take any alternative flight or anything but both airline and agency were clueless about the situation i had to pay double money to book another flight,BA,0,2022-06-21 17:39:25+00:00
1539024339168788480,suppitsblake,@British_Airways Hi there! I’m looking to book a flight using Avios or Booking through American Airlines for next week. The flight is cheaper using avios so I would prefer to book using those points. I was wondering if my OneWorld Emerald status would carry over to BA from AA?,BA,0,2022-06-20 23:16:10+00:00
1538526185474473990,SimonHasw8,@pimlicat @British_Airways @easyJet @wizzair I had a BA flight to Bangkok and the airline decided to axe the route and cancel.  I learned about this on social media. It took 13 weeks for a refund and the cost of the replacement ticket was £120 more.  Still no explanation or apology.,BA,2,2022-06-19 14:16:41+00:00
1538475190170132481,Natures_Lens,"Got to love @British_Airways - they arrive 3 hours late into Joburg, no ground staff to help with rebooking flights or overnight hotel accommodation despite having a duty to provide these - then UK call centre says ‘not our problem’, they used to be a decent airline",BA,0,2022-06-19 10:54:03+00:00
1538281738379485185,SextonASU,@British_Airways not sure how you managed it but you are probably the worst ran airline on earth or maybe it’s just Heathrow. But flight canceled no reason and your agents quite literally said sorry nothing can be done best to try and figure out a new flight on your own!  Stuck,BA,1,2022-06-18 22:05:20+00:00
1538265250910326785,HayleyWillis15,"@British_Airways A week for luggage to be returned. Now a cancelled flight and NO help at all!!! Left with no help, care or anything. Shocking customer service. Call themselves a better airline than the others.",BA,0,2022-06-18 20:59:50+00:00
1538119589787222018,jsblondon,@rbangs1992 @British_Airways Absolutely agree - we were nothing but polite and patient with the customer service rep - it is the Airline that is a shit show since the travel ban has been lifted I have had 4 return flights booked with BA each trip has had either the outward or return flight cancelled,BA,1,2022-06-18 11:21:01+00:00
1537935874108715008,pear_tart,@puncharama @Flight_Refunds @GatwickPolice @Gatwick_Airport @British_Airways Airport security were saying the airline needed to escort people out. There was no one available from the airline or airport though. Both as bad as each other.,BA,2,2022-06-17 23:11:00+00:00
1537776810510934018,PerseiAlpha,"@BBCNews If your flight is cancelled, you have the right to either a full refund, or a replacement flight.

“you may also be entitled to compensation - but only if the airline is at fault.”

Apart from for @British_Airways, who don’t have any care for the law at all. #theft",BA,0,2022-06-17 12:38:56+00:00
1536932126142222337,torotronm,"@Iberia @BAMars166 @Iberia so basically what you guys are saying is that if a flight is canceled whether it is Iberia or @British_Airways , you guys don’t rebook passengers on a later flight? 😲🤨. This is important information to know for future bookings on which airlines to avoid.",BA,0,2022-06-15 04:42:28+00:00
1535386425105039361,Gail_Careers,"@British_Airways big shout out to Mark Jones in customer service at HeathrowT3, after a rubbish day of flight cancellations he restored my faith in the airline with his amazing service, could teach the Florence airport staff a thing or two!",BA,0,2022-06-10 22:20:24+00:00
1535185593944137728,mma_johnson,@helen6296 @Flight_Refunds @British_Airways Rely on nothing - I would arrange again unless you have committment from your agent or airline.  @FlightCentreRSA contacted me re the cancellation I had at LGW to reroute from LHR and we’re amazing considering,BA,2,2022-06-10 09:02:22+00:00
1534986565751128070,Xolani19730379,@Samanth61479060 @ImcocoMash @British_Airways #BritishAirways My flight was supposed to be on the 17th June from Port Elizabeth to OR Tambo . What should I do now?cancel the ticket  and ask a refund or use another airline ? Because I real don’t know now,BA,1,2022-06-09 19:51:30+00:00
1534836790779170818,Consumer_HeroSA,"@kulula @British_Airways So we have international flights booked with @British_Airways CPT London but have a domestic leg with Ba/Comair/ @kulula and nobody is answering any calls to try and sort this out. So what do we have to do to get this domestic leg onto another airline, or offer us direct CPT-LDN?",BA,0,2022-06-09 09:56:21+00:00
1534801113723043840,LisaNBoulton,"@British_Airways I’m booked on a flight that you’re operating on behalf of Qatar airlines , how do I add this to my bookings (on app) or prebook seats? App will not recognise Qatar booking reference",BA,0,2022-06-09 07:34:35+00:00
1533877072539549697,JoannaRayson,@British_Airways no response to the private message and tweets from Friday. Is anyone going to help with rearranging flights with Comair that we know won’t happen - either move our flight to another airline or confirm refund so that we can relax and look forward to our holiday,BA,2,2022-06-06 18:22:46+00:00
1533669765994119169,AmandeepJahang,Qatar airways is the worst airline by far. 1. flight change with no compensation or hotel vouchers provided for the long transit 2.vomit found on my seats and aisle which was not cleaned 3. My baggage is missing and no one seems bothered to help or look for it. @qatarairways,QR,0,2022-06-06 04:39:01+00:00
1533410830523551747,Xolani19730379,@EbrahimLaher4 @British_Airways @alistaircoy #British Airways .My flight was supposed to be on the 17th June from Port Elizabeth to OR Tambo . What should I do now?cancel the ticket  and ask a refund or use another airline ? Because I real don’t know and they don’t communicate with us … I will never book this flight again,BA,0,2022-06-05 11:30:06+00:00
1533391695752183814,vodkagirl13,@jamesmartinchef @British_Airways 🤔 but the hold will need to be emptied before the next flight are loaded. Obviously the airline want to prevent you waiting so are couriering to your home. The delay is doing your washing! Are the baggage handlers employed by the airline or the airport? That's who's to blame.,BA,1,2022-06-05 10:14:03+00:00
1533354417621241857,NigelStaples,"@jamesmartinchef @British_Airways Disgusting treatment by airlines, so glad I’m staying at home.
Heard of someone who was stuck on plane for 5 hours, no food or drink offered, for flight 2b cancelled, no accom within 30 miles of Gatwick. At airport for over 11 hrs!",BA,0,2022-06-05 07:45:56+00:00
1532380714192232454,Xolani19730379,@British_Airways @adambeaumont27 #BritishAirways My flight was supposed to be on the 17th June from Port Elizabeth to OR Tambo . What should I do now?cancel the ticket  and ask a refund or use another airline ? Because I real don’t know now,BA,1,2022-06-02 15:16:47+00:00
1532362648855236608,Xolani19730379,@Ori_RSA @British_Airways @kulula #British Airways My flight was supposed to be on the 17th June from Port Elizabeth to OR Tambo . What should I do now?cancel the ticket  and ask a refund or use another airline ? Because I real don’t know now,BA,2,2022-06-02 14:05:00+00:00
1532262884855664640,Xolani19730379,"@British_Airways @JeremyJambo #BritishAirways 
My flight was supposed to be on the 17th June from Port Elizabeth to OR Tambo . What should I do now?cancel the ticket  and ask a refund or use another airline ? Because I real don’t know now",BA,1,2022-06-02 07:28:34+00:00
1532261706654797824,Xolani19730379,"@British_Airways @CeriJane #BritishAirways 
My flight was supposed to be on the 17th June from Port Elizabeth to OR Tambo . What should I do now?cancel the ticket  and ask a refund or use another airline ? Because I real don’t know now",BA,1,2022-06-02 07:23:53+00:00
1532261587880669184,Xolani19730379,"@British_Airways @cat_tequila #BritishAirways 
My flight was supposed to be on the 17th June from Port Elizabeth to OR Tambo . What should I do now?cancel the ticket  and ask a refund or use another airline ? Because I real don’t know now",BA,1,2022-06-02 07:23:25+00:00
1532234434317062146,GertBreed,"@kulula @British_Airways #comair
I've tried contacting you and still no reply!
I have a booking for the 9th and 13th of June.
Please either confirm that the flights will happen or refund me today so I can book on another airline.",BA,1,2022-06-02 05:35:31+00:00
1532183163254018049,Xolani19730379,@Kirst64564385 @British_Airways #BritishAirways My flight was supposed to be on the 17th June from Port Elizabeth to OR Tambo . What should I do now?cancel the ticket  and ask a refund or use another airline ? Because I real don’t know now?,BA,1,2022-06-02 02:11:47+00:00
1532182928859570183,Xolani19730379,@saads35_sm @British_Airways #BritishAirways My flight was supposed to be on the 17th June from Port Elizabeth to OR Tambo . What should I do now?cancel the ticket  and ask a refund or use another airline ? Because I real don’t know now,BA,1,2022-06-02 02:10:51+00:00
1532157835752132608,Xolani19730379,@fly2ohare @British_Airways #BritishAirways Good day .My flight was supposed to be next on the 17th June from Port Elizabeth to OR Tambo . What should I do now? I have cancel the ticket  and ask a refund or use another airline ? Because I real don’t know now,BA,1,2022-06-02 00:31:08+00:00
1532155661437571075,Xolani19730379,@British_Airways @SantellBeatrice #BritishAirways Good day .My flight was supposed to be next on the 17th June from Port Elizabeth to OR Tambo . What should I do now? I have cancel the ticket  and ask a refund or use another airline ? Because I real don’t know now,BA,1,2022-06-02 00:22:30+00:00
1532155046498115585,Xolani19730379,@British_Airways #British Airways My flight was supposed to be on the 17th June from Port Elizabeth to OR Tambo . What should I do now?cancel the ticket  and ask a refund or use another airline ? Because I real don’t know now,BA,1,2022-06-02 00:20:03+00:00
1531596359979114496,KWilsonZEEM,"@British_Airways With airlines cancelling hundreds of flights at the moment with very little notice, just wanted reassurance that BA1383 MAN-LHR is still operating on Thursday and barring an unexpected problem it will operate or should I source alternative travel?",BA,0,2022-05-31 11:20:02+00:00
1530856731567431680,genericnamehear,@frazm @British_Airways @FootTapper It all depends whether you’d booked a single trip with the airline. If it was a separate ticket then it wouldn’t be BA’s fault (or problem) if the inbound flight was delayed,BA,0,2022-05-29 10:21:01+00:00
1530695062513852417,PabloHPla,@British_Airways Flight BA247 cancelled after three hours aboard. All other three International BA flights taken for business the last week delayed 3-5 hours. Worst experience with an airline ever. I will avoid this airline at all costs! Never again for business or personal.,BA,2,2022-05-28 23:38:36+00:00
1530115706800463873,Exchefnero2022,We’ve now hit 54 days without hearing anything from @British_Airways If you’re travelling away this summer think twice about an airline who won’t speak to you having cancelled flights and NOT refunded or compensated a penny. They’re apparently ‘on it’…,BA,6,2022-05-27 09:16:27+00:00
1528891873816985601,ChicagoMikeSD,"A thread on @British_Airways
a budget airlines. On my family's trip of a life time. 

I paid close to $6K for these tickets to seat between toilets &amp; have another flight delayed over 2 hours.

@British_Airways doesn't respond to emails or social media.",BA,1,2022-05-24 00:13:22+00:00
1528550789802864641,Jeremens,"I am deeply worried about the way airlines treat African travelers. I am curious, do we travel for free? Is our dollar or pound of no value? How do you cancel a flight without notification? @British_Airways Now my sister has to wait in Hethrow for 12 hrs before connecting.",BA,1,2022-05-23 01:38:02+00:00
1527736074398834688,Daga1600,@British_Airways the absolute worst customer service I have ever encountered. 4 1/2 hours on queue and only two agents to handle about 500 Elle whose flight was late or cancelled #airlines #Heathrow https://t.co/BLcdNhgb2E,BA,0,2022-05-20 19:40:38+00:00
1527718848308420609,Angelacwright2,@British_Airways what’s the point of an airline that cancels flights with an hour to go to departure and Customer Services ( Simon) admits that it’s “ water off a ducks back”dealing with my rant no sympathy no apology no understanding just fait accompli refund or rebook,BA,1,2022-05-20 18:32:11+00:00
1527267380992385024,andy11575245,"@ByLucyJones @British_Airways Airlines always overbook flights because usually some cancel or don't turn up, being going on for decades",BA,1,2022-05-19 12:38:13+00:00
1527230569335205889,nlygo,"@chriscurtis94 @British_Airways You're entitled to get compensation if the flight arrives more than 3 hours late and it's the airline's fault - for example, if they didn't get enough bookings or there was a technical fault.

https://t.co/l8M9DLTwv1",BA,0,2022-05-19 10:11:56+00:00
1527176052690276352,AvOpsInsider,"@saffrongibbs @MCS_DB @JeromeDavies1 @ByLucyJones @British_Airways No, FR overbook just like every other airline. Over easter weekend alone around 20% of our flights departing STN were overbooked. Only one or two occasions where everyone actually showed up IIRC, some instances where we swapped out aircraft to accommodate. (737-8 &gt; 737M-8)",BA,0,2022-05-19 06:35:19+00:00
1527166846805352448,KatieOXO,"@ByLucyJones @British_Airways All airlines overbook flights as they rely on people missing them or not turning up. When every does arrive, flight overbooked. They have to provide you with an alternative, even if its with another airline.",BA,0,2022-05-19 05:58:44+00:00
1527156793746636800,OGreg,@LucyCarragher @YouMadB11343293 @djiwebster @Guineveres @ByLucyJones @British_Airways You can cancel just before the flight &amp; get a full refund or change to another flight with flexible tickets.Due to COVID many airlines are allowing this for all/most tickets.Effect is the same as no show as there is no time to resell the seat. So planned overbooking inevitable.,BA,1,2022-05-19 05:18:47+00:00
1527012995326517250,SarahNoyce2,"@ByLucyJones @British_Airways All airlines do it. Have done for years. Work on the basis of people not turning up to check-in, lste for check-in. Cheaper for them to offer you another flight with them or sister carrier.",BA,0,2022-05-18 19:47:23+00:00
1526988749011398657,Bower7Bower,@ByLucyJones @British_Airways Airlines always overbook their flights to allow for the no shows but its a pain when you can't go. Are they offering you an alternative flight or any compensation with hotac and BA miles?,BA,0,2022-05-18 18:11:02+00:00
1526925377771282433,MBAAssociates,"@ByLucyJones @British_Airways By binning flights &amp; consolidating them. US airlines do it all the time shame to see @British_Airways let customer service go to rats. My flight to the US in SEPTEMBER recently cancelled so they can cram another plane, never mind I didn't want book or pay for that. Little choice",BA,0,2022-05-18 13:59:13+00:00
1526919986815635458,djiwebster,@pashipway @Dalek114 @Guineveres @ByLucyJones @British_Airways Other people with less flexible tickets can have their flights changed or even refunded but there will be a penalty where the airline will reduce the amount of the refund or the passenger has to pay to have the date/flight changed.,BA,1,2022-05-18 13:37:48+00:00
1526919012474658816,Mystic_Reverie,"@ByLucyJones @British_Airways Airlines always offer more tickets than they have. To try to make up for cancelkations, no shows etc.
If you do get 'Bumped' off of your flight though, they have to find you another flight within a few hours, or pay you compensation.",BA,1,2022-05-18 13:33:56+00:00
1526917141311758337,OGreg,"@YouMadB11343293 @djiwebster @Guineveres @ByLucyJones @British_Airways If you book a fully-refundable ticket for the flight but do not show up&amp;if they do not overbook, the seat is empty. The ticket holder still has the ticket which can be refunded or exchanged for a different flight same value. 

In this scenario the airline loses £ for that seat.",BA,2,2022-05-18 13:26:29+00:00
1526903153706385410,danmawdesley,"@copybot @audreybbonbon @ByLucyJones @British_Airways - All flights are not overbooked - not every airline does this.

- There’s no reason to ‘overbook’ they have the money for the seat.

- Not everyone is tec savvy, you marginalise swathes of society with online / digital this or that.

- Why do we need to jump thru more hoops?",BA,0,2022-05-18 12:30:54+00:00
1526900652852527106,exinterplod,"@ByLucyJones @British_Airways This happens all the time. The airline normally offers you or others who volunteer not to fly, massive compensation, hotel expenses, free flights etc. I’ve stepped out of line several times to get free flights from Emirates.",BA,24,2022-05-18 12:20:58+00:00
1526898535064645632,gmc5001,"@ByLucyJones @British_Airways Happens everyday. Actually on so many flights every day. Most airlines overbook to maximise profits.

Ryanair &amp; Jet2 never overbook even one seat, much preferable.

There are laws.Overbookers must follow list, must refund or replace flight &amp; compensate passengers a certain amount",BA,1,2022-05-18 12:12:33+00:00
1526898263269552128,moleman75,@ByLucyJones @British_Airways Every flight is overbooked. It’s how the airlines work. They assume some won’t turn up or cancel at the last minute sadly,BA,1,2022-05-18 12:11:29+00:00
1526897290757259264,danmawdesley,"@copybot @audreybbonbon @ByLucyJones @British_Airways It was. Airline’s do overbook some flights but not all. It’s not a hotel - the people have PAID for the tickets whether they show or don’t. A lot of anxiety &amp; alcohol involved in air travel - why fan the flames with this loonball policy. Repeat, Airline already has the cash.",BA,1,2022-05-18 12:07:37+00:00
